t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,mean_throughput,stdv_throughput,optimal_point,optimal_error,adaptive_point,adaptive_error,ar_point,ar_error
1178.0,19107.0,31992.0,33779.0,32317.0,33518.0,30456.0,14563.0,11036.0,16161.0,21792.0,30542.0,34389.0,28224.0,23916.0,23999.133333333335,8025.566392196601,9,6.69,4.0,37.03,6.0,43.59
1425.0,21659.0,32740.0,32810.0,32330.0,34239.0,34469.0,20915.0,24301.0,31763.0,32677.0,35408.0,32042.0,26112.0,24788.0,27133.433333333334,9166.804683870068,9,4.97,4.0,20.79,5.0,29.25
1406.0,21726.0,34919.0,35202.0,35521.0,34781.0,27379.0,12363.0,16868.0,26760.0,30664.0,29626.0,30984.0,28688.0,20323.0,26689.7,7335.921487902298,8,3.08,4.0,31.36,5.0,43.22
1260.0,17339.0,29769.0,30559.0,34250.0,35199.0,32374.0,15596.0,15097.0,15776.0,29047.0,33940.0,32020.0,29251.0,19485.0,25711.233333333334,7500.129041926916,5,8.82,4.0,17.32,5.0,31.92
1335.0,21080.0,31869.0,32662.0,35312.0,35726.0,31700.0,16160.0,18278.0,29581.0,33092.0,34687.0,33395.0,27905.0,30507.0,27213.233333333334,9145.79299890878,8,9.23,4.0,18.57,5.0,28.74
1415.0,21441.0,33475.0,35078.0,34936.0,35158.0,28531.0,11028.0,15114.0,21957.0,29966.0,33883.0,35699.0,32515.0,24559.0,25634.9,8668.713477596699,8,6.94,4.0,33.71,5.0,48.99
1442.0,21657.0,34313.0,34910.0,34410.0,34007.0,28559.0,12881.0,15710.0,19698.0,28293.0,29273.0,30573.0,26891.0,22969.0,25929.2,7014.935169099333,8,5.92,4.0,33.48,5.0,46.02
1397.0,22106.0,36556.0,34160.0,31495.0,30226.0,26886.0,14977.0,8883.0,12735.0,26224.0,32436.0,29663.0,23954.0,16790.0,23036.333333333332,7438.296697198596,4,2.25,4.0,53.49,13.0,23.54
1254.0,18921.0,31302.0,33738.0,31522.0,32462.0,32304.0,15663.0,20406.0,31057.0,30784.0,26336.0,25891.0,29266.0,31794.0,27109.3,7586.338370825985,5,6.5,4.0,19.96,6.0,24.62
1399.0,21655.0,34527.0,34434.0,34099.0,34469.0,30296.0,15438.0,19612.0,30503.0,34077.0,30676.0,25858.0,24065.0,27875.0,27165.166666666668,7987.850562294939,8,5.19,4.0,26.93,5.0,37.06
1362.0,18819.0,29476.0,32272.0,34340.0,34621.0,31717.0,18144.0,12760.0,21913.0,34544.0,35024.0,36067.0,25536.0,19458.0,25853.4,7616.03815466633,9,5.97,4.0,19.42,5.0,38.4
1267.0,18206.0,31211.0,31651.0,33097.0,34881.0,33139.0,16128.0,9774.0,9553.0,22370.0,32788.0,32584.0,35010.0,25027.0,25210.0,8035.264998741485,9,6.86,4.0,24.68,5.0,38.65
1405.0,21902.0,34077.0,34766.0,34968.0,34834.0,28420.0,9380.0,16045.0,29322.0,34360.0,34524.0,36051.0,21081.0,19825.0,26744.3,8696.029945325625,8,0.58,4.0,28.71,5.0,40.39
1417.0,21734.0,35497.0,34921.0,34879.0,33929.0,25873.0,8568.0,8200.0,10265.0,12530.0,21442.0,29647.0,31467.0,29812.0,21839.566666666666,8159.542710566295,4,7.11,4.0,61.22,5.0,73.31
1407.0,19566.0,30812.0,31077.0,29631.0,32061.0,24488.0,21959.0,30772.0,35375.0,35287.0,28743.0,26918.0,27854.0,34954.0,26909.2,7999.425622714003,5,3.2,4.0,15.0,6.0,16.66
1365.0,15773.0,30079.0,31867.0,32035.0,34895.0,33481.0,15318.0,13885.0,16986.0,30538.0,33880.0,35145.0,31716.0,18137.0,26169.1,7901.314136901532,5,4.85,4.0,18.36,5.0,40.91
1362.0,21765.0,35743.0,35507.0,35458.0,33818.0,24385.0,4575.0,8317.0,9140.0,17629.0,30636.0,31302.0,32201.0,30326.0,22204.1,10711.184843735387,4,6.26,4.0,60.44,5.0,73.86
1399.0,21644.0,36486.0,36114.0,35381.0,34427.0,30315.0,13278.0,12406.0,7812.0,20674.0,31208.0,35159.0,29882.0,24531.0,22950.066666666666,8398.10174953576,4,4.19,4.0,58.17,5.0,71.86
1344.0,22306.0,36381.0,36569.0,36358.0,34459.0,25766.0,6998.0,9082.0,15246.0,28655.0,28970.0,30947.0,26282.0,17033.0,24853.6,8879.579815884685,4,2.83,4.0,46.76,5.0,60.17
1365.0,17442.0,30190.0,32910.0,32060.0,33508.0,30570.0,14010.0,9000.0,9612.0,11256.0,20100.0,28793.0,29710.0,33691.0,21392.8,7878.754827170767,4,4.28,4.0,47.48,6.0,60.59
1257.0,18356.0,30995.0,31314.0,32354.0,34588.0,33506.0,25028.0,27840.0,33655.0,33033.0,34820.0,33463.0,30686.0,30699.0,28185.206896551725,8894.7777293053,5,0.25,4.0,10.53,5.0,22.12
984.0,19538.0,30575.0,34094.0,34358.0,34208.0,33038.0,16497.0,20100.0,27501.0,31353.0,33938.0,32074.0,32762.0,34465.0,26718.666666666668,8477.999698566218,9,2.84,5.0,28.1,4.0,55.61
1361.0,21047.0,34511.0,34814.0,33943.0,34459.0,28911.0,14930.0,21043.0,31951.0,33835.0,34891.0,33244.0,28265.0,26782.0,27189.233333333334,7886.2219585102275,8,3.21,4.0,27.49,5.0,39.71
1253.0,18076.0,29046.0,30031.0,29726.0,33034.0,33222.0,15480.0,7937.0,9804.0,10840.0,22051.0,30126.0,33364.0,33210.0,22179.533333333333,8624.054358723755,9,1.08,4.0,33.18,5.0,48.08
1390.0,21264.0,34288.0,34396.0,34311.0,34601.0,29450.0,17439.0,20906.0,29535.0,31573.0,34401.0,31698.0,32092.0,27582.0,26764.566666666666,7397.696874403246,8,8.17,4.0,28.31,5.0,39.49
865.0,17303.0,32957.0,34512.0,34683.0,34849.0,30801.0,18787.0,14628.0,15841.0,25500.0,33450.0,31880.0,30942.0,23096.0,25066.133333333335,7706.17319094821,9,1.2,4.0,34.58,5.0,57.82
1027.0,18516.0,29937.0,31589.0,33261.0,35253.0,32787.0,22934.0,13759.0,12121.0,25142.0,33544.0,35126.0,29659.0,19027.0,24859.766666666666,8844.752529733221,9,5.32,4.0,23.75,5.0,40.06
1438.0,22097.0,33874.0,34792.0,34824.0,34206.0,29344.0,10271.0,16704.0,24401.0,31410.0,34164.0,30170.0,25066.0,26317.0,26207.1,7493.248727354511,8,3.64,4.0,31.01,5.0,43.02
1331.0,17819.0,30973.0,30392.0,32451.0,35246.0,31598.0,12553.0,11459.0,16188.0,26727.0,29611.0,32417.0,35036.0,33428.0,24445.633333333335,7859.91288960776,9,7.08,4.0,25.51,5.0,36.28
1405.0,21988.0,33357.0,31805.0,30940.0,32289.0,26941.0,9593.0,16473.0,31825.0,33334.0,34515.0,29554.0,23881.0,30409.0,27048.866666666665,8873.49422994622,5,9.15,4.0,20.45,5.0,25.31
1369.0,21680.0,34242.0,32863.0,32033.0,31837.0,28970.0,14881.0,7368.0,10975.0,14402.0,26043.0,33351.0,28897.0,29491.0,22820.533333333333,8013.456652129314,4,1.24,4.0,47.03,5.0,54.57
1392.0,16465.0,31497.0,36277.0,34931.0,35427.0,31102.0,11333.0,16563.0,25913.0,33374.0,35197.0,34427.0,31985.0,25651.0,26871.333333333332,8265.932689190146,8,4.94,5.0,32.5,6.0,42.34
1417.0,21829.0,34316.0,34772.0,34017.0,31716.0,29100.0,18395.0,13393.0,15483.0,24183.0,29954.0,35479.0,32787.0,24070.0,23930.1,8325.002571971574,4,3.54,4.0,44.35,5.0,57.12
1398.0,21930.0,34735.0,33598.0,34660.0,33864.0,32092.0,15879.0,18341.0,24004.0,30981.0,33906.0,33260.0,26860.0,23573.0,26447.666666666668,6946.417927408502,9,5.31,4.0,29.19,5.0,36.53
1353.0,21787.0,35127.0,35361.0,34753.0,34317.0,28609.0,11657.0,11463.0,6606.0,6922.0,20674.0,27719.0,31149.0,29797.0,22891.166666666668,8677.052806428896,4,2.25,4.0,53.96,5.0,67.78
1398.0,21884.0,34555.0,35436.0,34649.0,34881.0,27558.0,10355.0,14407.0,21322.0,29979.0,29680.0,31211.0,31618.0,26900.0,24599.833333333332,7479.164735375794,4,5.21,4.0,42.26,5.0,56.38
326.0,14750.0,28735.0,30368.0,31741.0,29452.0,32973.0,26986.0,20736.0,21901.0,26908.0,29159.0,28560.0,25253.0,22962.0,25585.2,6239.63173806489,5,3.18,4.0,15.5,5.0,37.24
1415.0,21949.0,34632.0,34221.0,33016.0,32827.0,27507.0,17097.0,21976.0,30439.0,30741.0,32396.0,27193.0,22650.0,21278.0,27053.6,7646.6102537878405,8,2.06,4.0,27.25,5.0,36.24
1429.0,21577.0,34899.0,35049.0,35094.0,34107.0,26374.0,10496.0,12400.0,17739.0,24585.0,29042.0,31021.0,30693.0,24012.0,25538.0,7499.598144789715,4,9.0,4.0,36.95,5.0,49.12
1410.0,22398.0,35727.0,34664.0,34920.0,33186.0,23004.0,7906.0,20575.0,31141.0,32126.0,32822.0,25298.0,17249.0,23422.0,27016.133333333335,8150.517692078762,8,8.37,4.0,30.28,5.0,38.13
593.0,15934.0,30692.0,31398.0,31941.0,32390.0,34204.0,24442.0,24280.0,33784.0,35657.0,33503.0,25642.0,23599.0,23722.0,27210.033333333333,7946.820456355834,5,1.03,4.0,14.09,5.0,30.83
1422.0,21765.0,35237.0,35182.0,34490.0,34638.0,26110.0,11999.0,18373.0,26438.0,31188.0,30523.0,31983.0,32840.0,21246.0,25878.266666666666,7183.558375129201,4,9.57,4.0,36.06,5.0,47.54
1418.0,21618.0,36203.0,36269.0,35510.0,34681.0,26493.0,12592.0,17360.0,27621.0,28973.0,31464.0,29849.0,20526.0,24228.0,26606.466666666667,7940.180509003278,8,2.68,4.0,36.19,5.0,49.17
1408.0,21322.0,33841.0,33705.0,34240.0,33826.0,29385.0,12777.0,16981.0,19332.0,22736.0,27805.0,30324.0,31233.0,27351.0,25835.7,7110.218445542538,8,6.66,4.0,30.72,5.0,40.89
1259.0,17613.0,29022.0,32986.0,34796.0,34669.0,31678.0,19653.0,18832.0,23116.0,29291.0,34586.0,33572.0,32027.0,22156.0,26640.8,7082.898481083385,5,7.37,5.0,27.21,5.0,43.04
1009.0,15559.0,30243.0,31467.0,31827.0,35122.0,33383.0,22669.0,16002.0,18685.0,25495.0,29450.0,32991.0,33691.0,31048.0,24804.566666666666,8562.411469842411,5,9.96,4.0,24.39,5.0,45.58
1430.0,21395.0,33810.0,34315.0,32891.0,31427.0,25421.0,18279.0,10493.0,8692.0,15678.0,30073.0,31117.0,33471.0,27623.0,23055.666666666668,7748.936784416872,4,1.38,4.0,47.74,6.0,50.92
1212.0,18725.0,29899.0,29924.0,31498.0,33472.0,35388.0,20322.0,11824.0,9872.0,15267.0,27833.0,32189.0,33716.0,28101.0,22797.7,8259.87671477809,13,6.61,4.0,31.2,5.0,42.08
1417.0,21640.0,35126.0,35158.0,35068.0,34823.0,27595.0,9439.0,20869.0,31814.0,33963.0,32946.0,28517.0,23972.0,28205.0,27031.9,8583.624903850354,8,1.11,4.0,30.0,5.0,41.31
1386.0,21192.0,32275.0,32315.0,31281.0,31309.0,32442.0,24884.0,20487.0,23827.0,27582.0,33917.0,35609.0,32887.0,34715.0,26671.7,6932.123653205657,5,9.73,4.0,21.08,5.0,29.72
1502.0,21919.0,34735.0,34978.0,31439.0,31863.0,30700.0,19182.0,21642.0,31643.0,32720.0,33839.0,33506.0,29614.0,34093.0,27112.666666666668,9051.659315040284,8,4.36,4.0,28.56,6.0,25.58
