t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,mean_throughput,stdv_throughput,optimal_point,optimal_error,adaptive_point,adaptive_error,ar_point,ar_error
6744.440832,3690.98752,17179.869184,10861.150208,6318.718976,14399.045632,2780.823552,17179.869184,11536.433152,5643.436032,14606.66368,2573.205504,17179.869184,10154.409984,7025.4592,10186.91584,4704.119145574367,4,5.57,26.0,10.42,21.0,2.68
6524.239872,4131.38944,17179.869184,5966.39744,11213.471744,14585.69216,8640.26624,11133.779968,14323.54816,8843.689984,7308.57472,9550.430208,11513.36448,13988.00384,7704.936448,10293.2414464,3568.516308116873,5,6.51,25.0,13.36,5.0,8.53
6690.963456,3797.942272,17179.869184,5209.325568,11970.543616,9590.276096,7589.593088,9875.488768,7304.380416,9135.194112,8044.675072,12413.042688,4766.826496,17179.869184,11765.02272,9892.144994461538,4113.857463792357,5,3.57,26.0,18.12,5.0,6.79
6601.834496,3976.200192,17179.869184,4722.786304,12457.08288,10206.838784,6973.0304,10720.641024,6459.22816,17179.869184,11553.210368,5626.658816,17179.869184,4473.225216,6687.817728,9994.381154461538,4198.740347381547,5,4.11,25.0,14.05,5.0,7.86
6796.869632,3586.12992,17179.869184,4735.369216,12444.499968,10074.718208,7105.150976,10613.686272,6566.182912,9097.445376,8082.423808,14543.74912,2636.120064,17179.869184,4359.979008,9509.086354285715,4363.431711229313,5,0.24,17.0,36.44,5.0,4.31
6771.703808,3636.461568,17179.869184,11137.974272,6041.894912,14426.308608,8642.363392,11291.066368,5723.127808,11456.741376,14210.301952,8671.72352,11477.712896,5788.13952,11391.729664,10172.558414769232,3566.044642234454,4,4.83,24.0,22.23,7.0,3.12
6695.15776,3789.553664,17179.869184,11150.557184,6029.312,13946.0608,9080.66816,11333.009408,11521.753088,5658.116096,14292.09088,8625.586176,11442.061312,14491.32032,2688.548864,9984.33902276923,3606.423272317206,4,2.81,9.0,14.45,7.0,1.22
6712.983552,3753.90208,17179.869184,11232.346112,5947.523072,13621.00224,9110.028288,8042.57792,9141.485568,11624.513536,8589.934592,8589.934592,14151.581696,8648.654848,11559.501824,9884.200014769232,3576.3477315101186,4,1.66,12.0,13.09,7.0,0.52
6441.402368,4297.064448,17179.869184,5639.241728,11540.627456,14747.172864,8384.413696,11228.151808,14516.486144,2663.38304,14304.673792,7430.209536,12624.85504,11481.9072,5697.961984,9994.098845538461,4086.0114638272203,5,3.3,14.0,20.6,5.0,5.76
6688.866304,3802.136576,17179.869184,5427.429376,11752.439808,14122.221568,8942.256128,11295.260672,14740.881408,2438.987776,17179.869184,6025.117696,11154.751488,12394.16832,4785.700864,9848.963678814816,3711.411188437274,5,3.13,19.0,18.91,5.0,6.09
6748.635136,9894.363136,10968.10496,10599.006208,6580.862976,13488.881664,8818.52416,8455.716864,8680.112128,8302.624768,8669.626368,12303.990784,11014.242304,6165.62688,13402.898432,9612.568045037038,2842.004228060657,4,0.62,4.0,12.18,4.0,19.15
6805.25824,3569.352704,17179.869184,11433.672704,5746.19648,14067.695616,9137.291264,11154.751488,14552.137728,8554.283008,11253.317632,9374.26944,7805.599744,14352.908288,7579.107328,9798.903883851854,3256.237903348013,4,0.53,27.0,38.27,7.0,0.2
6784.28672,8793.358336,8342.470656,8365.539328,12469.665792,10441.719808,6738.149376,9724.493824,7455.37536,13065.25696,10185.867264,8025.800704,7396.655104,9307.160576,12148.801536,9786.864677925927,2828.231289710805,5,3.01,3.0,12.45,4.0,13.88
6750.732288,3678.404608,17179.869184,11213.471744,5966.39744,13675.528192,9351.200768,8308.916224,11614.027776,14881.390592,2298.478592,17179.869184,6220.152832,10959.716352,14076.084224,10190.303547076923,4196.9582484428565,4,4.76,19.0,15.7,7.0,3.66
6746.537984,3686.793216,17179.869184,6236.930048,10942.939136,17179.869184,5934.94016,11244.929024,14552.137728,8390.705152,11416.895488,14717.812736,8514.43712,6610.223104,10127.147008,10477.20361984,3879.3290211253525,5,9.22,20.0,11.88,5.0,11.01
8589.934592,0.0,8589.934592,11207.180288,5972.688896,17179.869184,11641.290752,5538.578432,14168.358912,3011.510272,17179.869184,10900.996096,6278.873088,11152.654336,6027.214848,9646.979859692306,4159.690143725672,8,4.52,26.0,16.73,14.0,1.1
6428.819456,9636.41344,11865.686016,6002.049024,11177.82016,17179.869184,0.0,8589.934592,11964.25216,5215.617024,12754.878464,9927.917568,11676.942336,14497.611776,2682.257408,9848.911399384615,4248.549394933565,5,1.81,19.0,10.95,5.0,3.73
6712.983552,3753.90208,17179.869184,11815.354368,5364.514816,14369.685504,8961.130496,11028.922368,14021.558272,9118.416896,7971.274752,9363.78368,11064.573952,8589.934592,8589.934592,9983.653415384613,3289.135185781463,4,1.18,15.0,13.96,7.0,0.97
6775.898112,3628.07296,17179.869184,11383.341056,5796.528128,14174.650368,9168.748544,11016.339456,14608.760832,8292.139008,11458.838528,5716.836352,11463.032832,14537.457664,7910.457344,10311.615724307692,3568.4607143835506,4,5.53,17.0,15.62,7.0,4.58
6984.564736,3210.739712,13277.069312,3902.799872,13281.263616,9512.681472,7342.129152,12813.59872,4443.865088,12736.004096,10590.6176,6589.251584,13524.533248,9208.594432,8908.701696,9445.235565714285,3461.2600579449922,6,5.8,15.0,4.09,7.0,11.44
6740.246528,3699.376128,17179.869184,11077.156864,6102.71232,14566.817792,8799.649792,10993.270784,13969.129472,8610.906112,8751.415296,8740.929536,11467.227136,8589.934592,8589.934592,10168.928728615387,3124.0650537477272,4,4.87,11.0,14.63,7.0,2.85
6735.003648,3709.861888,17179.869184,5653.921792,11525.947392,14713.618432,8222.932992,11423.186944,11666.456576,5513.412608,17179.869184,5603.590144,11576.27904,11777.605632,5402.263552,10178.244923076923,4291.105942348004,5,6.49,9.0,13.43,5.0,9.1
6716.12928,3747.610624,17179.869184,10322.182144,6857.68704,10672.406528,6507.462656,13652.45952,8311.013376,12396.265472,10968.10496,6211.764224,13012.82816,10326.376448,7316.963328,9931.91769125926,3132.859055252317,4,4.43,22.0,15.16,6.0,2.86
6693.060608,3793.747968,17179.869184,12308.185088,4871.684096,17179.869184,11576.27904,5603.590144,17179.869184,6314.524672,10865.344512,14667.481088,2512.388096,17179.869184,11614.027776,10491.67396864,4921.141089387827,4,4.75,25.0,10.93,20.0,5.66
6987.710464,3204.448256,17179.869184,5070.913536,12108.955648,4674.551808,12505.317376,10093.592576,7086.276608,8315.20768,8864.661504,13344.178176,3835.691008,14050.9184,11718.885376,9839.759511703704,3762.574067838926,5,4.56,11.0,12.7,5.0,8.2
6813.646848,9443.475456,11288.969216,10615.783424,6564.08576,10362.028032,6817.841152,17179.869184,5670.699008,11509.170176,14057.209856,3122.659328,14726.201344,2453.66784,17179.869184,10091.737403076924,4316.979205608414,4,5.46,4.0,8.53,6.0,5.33
6736.052224,3707.764736,17179.869184,10974.396416,6205.472768,17179.869184,0.0,8589.934592,11404.312576,5775.556608,13744.734208,9458.15552,11156.84864,12366.905344,4812.96384,9174.878680615384,4484.511613172075,4,5.17,26.0,3.39,21.0,2.02
6735.003648,9881.780224,7115.636736,9521.07008,11551.113216,14885.584896,7998.537728,11475.615744,11668.553728,5511.315456,13616.807936,8766.09536,11976.835072,11901.3376,5278.531584,9982.806488615384,2470.4364446779723,5,4.66,9.0,15.92,4.0,15.15
8589.934592,0.0,8589.934592,10852.7616,6327.107584,10657.726464,6522.14272,14029.94688,9057.599488,11272.192,9013.559296,8166.309888,9435.086848,7744.782336,13631.488,9423.513675851851,3264.7511440404155,6,3.36,12.0,8.85,7.0,25.83
8589.934592,0.0,8589.934592,0.0,8589.934592,0.0,8589.934592,9630.121984,7549.7472,8420.06528,8759.803904,6283.067392,10896.801792,8589.934592,14589.886464,8589.934591999998,3719.443754914576,10,0.49,11.0,0.0,5.0,50.0
6693.060608,3793.747968,13457.424384,9867.10016,11035.213824,8589.934592,14581.497856,8071.938048,11706.302464,11123.294208,6056.574976,13723.762688,3456.106496,17179.869184,11618.22208,9984.419682461537,3977.8577555033003,5,4.47,10.0,14.33,6.0,5.62
6543.11424,9479.12704,11794.382848,11043.602432,6136.266752,17179.869184,11798.577152,5381.292032,14036.238336,3143.630848,17179.869184,10206.838784,6973.0304,9804.1856,7375.683584,10214.50145476923,4236.174163832608,4,4.89,4.0,11.79,26.0,3.87
6759.120896,3661.627392,17179.869184,14468.251648,2711.617536,17179.869184,11985.22368,5194.645504,17179.869184,5676.990464,11502.87872,11395.923968,5783.945216,13444.841472,9955.180544,9981.878902153847,4323.1120205708685,4,5.36,12.0,14.7,14.0,7.16
6795.821056,3588.227072,17179.869184,11404.312576,5775.556608,17179.869184,12337.545216,4842.323968,11171.528704,6008.34048,17179.869184,10357.833728,6822.035456,12570.329088,4609.540096,10151.385245538462,3873.4005747972883,4,4.03,24.0,9.27,9.0,5.26
6729.760768,9776.922624,11123.294208,5618.270208,11561.598976,14717.812736,8053.06368,11588.861952,11861.491712,5318.377472,17179.869184,4064.280576,13115.588608,10699.669504,6480.19968,10153.280748307692,4186.771696604674,5,6.24,9.0,15.48,5.0,8.85
8589.934592,0.0,8589.934592,9950.98624,7228.882944,10410.262528,6769.606656,10276.0448,6903.824384,9865.003008,7314.866176,14241.759232,7373.586432,12744.392704,11026.825216,9226.22604325926,3411.8492614744055,6,1.96,27.0,6.9,7.0,24.15
6764.363776,3651.141632,17179.869184,5297.405952,11882.463232,13717.471232,9546.235904,7503.609856,12182.355968,8589.934592,14652.801024,7163.871232,12543.066112,9491.709952,7688.159232,9812.130579692308,3723.66737941194,5,3.15,26.0,8.85,5.0,6.35
8589.934592,6140.461056,11039.408128,10968.10496,6211.764224,17179.869184,11911.82336,5268.045824,14130.610176,9133.09696,11096.031232,10494.148608,6685.720576,8889.827328,8290.041856,9911.46299076923,2903.172659940526,4,7.33,4.0,11.02,10.0,0.18
8589.934592,6184.501248,6777.995264,9323.937792,12073.304064,9814.67136,7365.197824,10158.604288,7021.264896,9372.172288,7807.696896,13677.625344,3502.24384,17179.869184,8751.415296,9705.541783703704,3474.6062627842957,6,2.14,3.0,33.22,21.0,0.22
6758.07232,3663.724544,13824.425984,8682.20928,11853.103104,13883.14624,3296.722944,17179.869184,5775.556608,11404.312576,14709.424128,2470.445056,12192.841728,11182.014464,7499.415552,9981.919232000002,3938.1367852666713,5,4.77,14.0,17.09,10.0,1.64
6661.603328,3856.662528,17179.869184,11798.577152,5381.292032,14514.388992,8290.041856,11555.30752,14656.995328,2522.873856,17179.869184,8497.659904,8682.20928,13467.910144,3711.95904,9985.629577846154,4365.8926263479825,4,1.12,13.0,13.98,7.0,0.65
5658.116096,5863.636992,13379.82976,3800.039424,13212.0576,3967.811584,17179.869184,4380.950528,8615.100416,8355.053568,13008.633856,6075.449344,11104.41984,14627.6352,2552.233984,9531.167478518517,4049.7540249865033,5,4.9,2.0,39.56,6.0,16.65
6887.047168,3405.774848,17179.869184,5783.945216,11395.923968,13962.838016,3217.031168,14053.015552,9055.502336,11251.22048,14176.74752,3003.121664,14742.97856,7304.380416,12312.379392,9887.74904123077,4483.664937577026,5,4.51,26.0,18.58,5.0,7.14
8589.934592,0.0,8589.934592,11385.438208,5794.430976,17179.869184,0.0,8589.934592,11196.694528,5983.174656,13992.198144,7694.450688,12673.089536,9779.019776,7400.849408,9101.872696888888,4095.7498203531354,7,5.62,21.0,21.41,10.0,17.97
5594.15296,5991.563264,12750.68416,9833.545728,8040.480768,8409.57952,12505.317376,9500.09856,7679.770624,8432.648192,8747.220992,14355.00544,8707.375104,8501.854208,7363.100672,9655.326644148148,2403.5850978347116,5,5.19,2.0,40.0,6.0,5.03
6746.537984,3686.793216,17179.869184,4861.198336,12318.670848,14327.742464,2852.12672,14375.97696,8499.757056,11484.004352,14017.363968,3162.505216,14447.280128,8887.730176,11024.728064,10228.294262153846,3954.866213147126,5,7.01,23.0,20.24,5.0,10.6
6740.246528,3699.376128,17179.869184,11431.575552,5748.293632,17179.869184,6188.695552,10991.173632,14617.14944,8323.596288,11418.99264,9101.63968,8078.229504,13014.925312,10605.297664,10191.997400615386,3656.4662428369215,4,4.21,26.0,10.99,10.0,1.18
7215.251456,2749.366272,17179.869184,5368.70912,11811.160064,4647.288832,12532.580352,4718.592,12461.277184,4257.21856,12922.650624,6205.472768,10974.396416,13224.640512,10026.483712,9507.438592,3869.642169329365,5,2.42,18.0,15.95,5.0,5.96
6787.432448,3605.004288,17179.869184,12146.704384,5033.1648,17179.869184,11267.997696,5911.871488,14350.811136,2829.058048,17179.869184,11744.0512,5435.817984,14373.879808,8571.060224,10036.424212479998,4445.051103448695,4,1.06,17.0,15.3,15.0,1.03
6775.898112,9789.505536,11018.436608,11481.9072,5697.961984,13964.935168,9181.331456,11213.471744,14097.055744,8518.631424,8703.1808,8602.517504,11618.22208,8589.934592,14287.896576,10051.891515076924,2722.231573389244,4,2.84,4.0,11.92,4.0,16.63
6791.626752,3596.61568,13474.2016,3705.667584,17179.869184,0.0,8589.934592,0.0,8589.934592,8646.557696,8533.311488,11909.726208,5270.142976,17179.869184,11433.672704,9165.214454518518,4929.553262640278,5,3.53,10.0,5.97,13.0,22.33
6449.790976,4280.287232,17179.869184,5941.231616,11238.637568,14426.308608,8793.358336,11140.071424,14378.074112,2801.795072,14382.268416,11387.53536,8589.934592,14589.886464,7738.49088,10073.87128123077,3664.5263440277436,5,4.11,26.0,8.56,5.0,6.15
6703.546368,3772.776448,13595.836416,8671.72352,12092.178432,10504.634368,6675.234816,14503.903232,8912.896,10942.939136,14558.429184,2621.44,17179.869184,5660.213248,11519.655936,9984.016383999999,3911.4885014643164,5,4.52,21.0,29.54,10.0,1.58
8589.934592,0.0,8589.934592,9833.545728,7346.323456,5028.970496,12150.898688,10204.741632,6975.127552,9191.817216,7988.051968,13929.283584,3250.5856,17179.869184,11750.342656,9226.22604325926,3887.942224264562,7,6.9,22.0,28.32,9.0,18.86
7232.028672,0.0,8589.934592,9848.225792,7331.643392,10366.222336,6813.646848,9630.121984,7549.7472,12662.603776,9323.937792,9953.083392,7417.626624,12182.355968,11580.473344,9381.221110518518,4064.393487307483,6,3.7,12.0,2.74,7.0,24.3
6707.740672,3764.38784,17179.869184,10460.594176,6719.275008,14977.859584,2202.0096,17179.869184,5584.715776,11595.153408,9563.01312,7616.856064,17179.869184,6138.363904,11041.50528,9859.837800296298,4569.860180291686,4,3.36,27.0,20.77,10.0,2.99
6992.953344,3193.962496,17179.869184,11297.357824,5882.51136,17179.869184,5798.62528,11381.243904,14680.064,2499.805184,17179.869184,11502.87872,5676.990464,17179.869184,5733.613568,10170.420932923076,4632.196848112012,4,4.96,17.0,10.5,8.0,3.11
6638.534656,8732.540928,9082.765312,8382.316544,8212.447232,8803.844096,12228.493312,4729.07776,12450.791424,4068.47488,13111.394304,11045.699584,6134.1696,12427.722752,11146.36288,9852.614276740742,2862.473349845881,7,4.53,3.0,9.59,4.0,7.14
6410.993664,4357.881856,17179.869184,5251.268608,11928.600576,14245.953536,2933.915648,13446.938624,9609.150464,11303.64928,10269.753344,6910.11584,13805.551616,9099.542528,7864.32,9782.282012444444,3694.6410024479233,5,1.05,11.0,10.27,5.0,4.05
6744.440832,3690.98752,17179.869184,5892.99712,11286.872064,17179.869184,6192.889856,10986.979328,14199.816192,2980.052992,17179.869184,11672.748032,5507.121152,13453.23008,3726.639104,10183.124834461538,4235.025778811474,5,6.58,26.0,9.97,5.0,8.89
6796.869632,3586.12992,17179.869184,12056.526848,5123.342336,17179.869184,12178.161664,5001.70752,14340.325376,8942.256128,11077.156864,14392.754176,8875.147264,11091.836928,8589.934592,10639.43929856,3603.012627792966,4,6.9,25.0,11.26,10.0,2.65
6630.146048,3919.577088,17179.869184,11586.7648,5593.104384,14407.43424,8843.689984,11108.614144,14512.29184,8472.49408,11374.952448,10101.981184,7077.888,13891.534848,3288.334336,10400.405913600001,4260.393662479171,4,5.49,22.0,10.63,7.0,4.52
6662.651904,8766.09536,12268.3392,10057.940992,7121.928192,10955.522048,6224.347136,13832.814592,9286.189056,11240.73472,8589.934592,14392.754176,8248.098816,11718.885376,5410.65216,9985.589248000002,3760.445549730646,4,5.48,26.0,13.98,11.0,2.7
6478.102528,4223.664128,13818.134528,9158.262784,11383.341056,14791.213056,8724.15232,10844.372992,14394.851328,7451.181056,12513.705984,6088.032256,11091.836928,14258.536448,9074.376704,10242.9097984,2956.858012232988,5,5.83,25.0,16.17,8.0,1.06
6766.460928,8610.906112,12215.9104,5091.885056,12087.984128,5750.390784,7153.385472,12866.02752,9776.922624,7402.94656,14585.69216,2594.177024,17179.869184,12129.927168,5049.942016,9880.85263753846,3804.4747915387716,5,3.84,20.0,18.98,5.0,7.7
7062.15936,3055.550464,17179.869184,11374.952448,5804.916736,17179.869184,5859.442688,11320.426496,13872.66048,3307.208704,17179.869184,11001.659392,6178.209792,13409.189888,3770.679296,9970.223576615386,4263.286767121569,4,3.03,26.0,13.84,8.0,4.99
6773.80096,9399.435264,11412.701184,14539.554816,2640.314368,17179.869184,11731.468288,5448.400896,17179.869184,11288.969216,5890.899968,10521.411584,6658.4576,13526.6304,9781.116928,9981.314284307691,3916.485131928464,4,5.51,25.0,29.84,6.0,4.82
8589.934592,0.0,8589.934592,5647.630336,11532.238848,14489.223168,2690.646016,17179.869184,11490.295808,5689.573376,17179.869184,4324.327424,12855.54176,10888.413184,6291.456,9581.080891076923,4292.797800942719,6,5.05,20.0,31.98,23.0,3.36
6751.780864,3676.307456,17179.869184,5232.39424,11947.474944,10408.165376,6771.703808,13553.893376,3625.975808,17179.869184,12006.1952,5173.673984,12715.032576,9642.704896,12002.000896,9817.118037333335,4044.971688898745,5,3.14,24.0,18.69,5.0,6.4
6502.219776,4175.429632,17179.869184,11901.3376,5278.531584,17179.869184,0.0,8589.934592,11618.22208,5561.647104,13673.43104,9657.38496,11028.922368,14738.784256,2441.084928,9900.36099072,4337.196560625173,4,0.4,22.0,19.94,16.0,2.6
6795.821056,3588.227072,17179.869184,5916.065792,11263.803392,14392.754176,8319.401984,11647.582208,11328.815104,5851.05408,12876.51328,9816.768512,11666.456576,10406.068224,6773.80096,10190.585856,4039.6626568376287,5,6.9,9.0,12.73,5.0,9.21
6701.449216,10020.192256,10936.64768,8589.934592,14807.990272,7134.511104,12417.236992,10775.166976,6404.702208,13352.566784,3827.3024,13652.45952,9716.105216,7239.368704,12341.73952,10287.159705600001,3376.1672469947807,5,7.79,3.0,1.86,7.0,2.27
6655.311872,3869.24544,17179.869184,5679.087616,11500.781568,14707.326976,2472.542208,17179.869184,11421.089792,5758.779392,17179.869184,5863.636992,11316.232192,11232.346112,5947.523072,10162.67760246154,4808.950747150561,5,5.96,14.0,10.94,5.0,8.48
6770.655232,9625.92768,11192.500224,11666.456576,5513.412608,17179.869184,12295.602176,4884.267008,17179.869184,4647.288832,12532.580352,12140.412928,5039.456256,17179.869184,8589.934592,10455.307605333333,3782.862013738833,4,6.13,4.0,9.32,4.0,20.23
6741.295104,3697.278976,17179.869184,11152.654336,6027.214848,17179.869184,0.0,8589.934592,9432.989696,7746.879488,10812.915712,6366.953472,12830.375936,10135.535616,8074.0352,9612.839898074077,4084.537864814826,4,0.83,9.0,6.26,9.0,5.64
6452.936704,4273.995776,17179.869184,5635.047424,11544.82176,14224.982016,8835.301376,11299.454976,8589.934592,8589.934592,14178.844672,11590.959104,8589.934592,8589.934592,13251.903488,10179.817787076921,3163.591171513682,5,5.12,10.0,15.62,5.0,7.55
6546.259968,4087.349248,17179.869184,5429.526528,11750.342656,14044.626944,9074.376704,11240.73472,14627.6352,2552.233984,13950.255104,8820.621312,11588.861952,11140.071424,6039.79776,9990.065860923078,4254.265267295925,5,3.79,14.0,13.76,5.0,6.59
6923.747328,3332.374528,17179.869184,11318.329344,5861.53984,17179.869184,6125.780992,11054.088192,11429.4784,5750.390784,17179.869184,5450.498048,11729.371136,14195.621888,2984.247296,10167.275204923078,4318.450289378814,4,4.71,9.0,10.57,8.0,3.44
6758.07232,3663.724544,17179.869184,10932.453376,6247.415808,12144.607232,10458.497024,3166.69952,17179.869184,5597.298688,11582.570496,14610.857984,2569.0112,17179.869184,11666.456576,10217.768172307693,4481.8387763591045,4,5.72,26.0,6.8,10.0,10.99
6772.752384,3634.364416,17179.869184,6115.295232,11064.573952,14512.29184,8900.313088,10947.13344,14430.502912,7671.382016,12257.85344,5769.265152,11410.604032,10924.064768,6255.804416,9611.67481362963,4068.6405133934113,5,1.18,14.0,16.19,5.0,3.33
6650.068992,3879.7312,13262.389248,9414.115328,11683.233792,11240.73472,5939.134464,13862.17472,8881.43872,11616.124928,11391.729664,5788.13952,13411.28704,3768.582144,17179.869184,9655.69110646154,3834.47209970411,5,0.99,6.0,18.71,9.0,2.51
8589.934592,6083.837952,11096.031232,5807.013888,11372.855296,13228.834816,9885.974528,2654.994432,17179.869184,11865.686016,5314.183168,17179.869184,11817.45152,5362.417664,17179.869184,9620.72674304,4267.259581884504,6,7.85,24.0,21.77,5.0,16.15
6471.811072,4236.24704,13755.219968,9284.091904,11320.426496,14625.538048,8694.792192,8281.653248,11347.689472,8589.934592,14382.268416,8843.689984,11133.779968,8589.934592,14558.429184,10231.520649846152,2759.03908246448,5,5.69,8.0,17.04,13.0,0.92
6770.655232,3638.55872,17179.869184,10416.553984,6763.3152,10817.110016,6362.759168,17179.869184,10898.898944,6280.97024,14550.040576,2629.828608,17179.869184,5026.873344,12152.99584,9815.48691911111,4226.85743828316,4,3.2,16.0,17.79,6.0,1.87
6754.926592,3670.016,17179.869184,14487.126016,2692.743168,17179.869184,5660.213248,11519.655936,14738.784256,8187.281408,11433.672704,5381.292032,11798.577152,13480.493056,9896.460288,10213.775517538461,3834.324567110127,4,3.03,20.0,14.14,8.0,3.33
6728.712192,3722.4448,17179.869184,11194.597376,5985.271808,10934.550528,6245.318656,17179.869184,5567.93856,11611.930624,11620.319232,5559.549952,17179.869184,5664.407552,11515.461632,9785.816101925926,4150.363726676031,4,0.81,11.0,18.7,6.0,0.82
6779.04384,9797.894144,11003.756544,8589.934592,8589.934592,14684.258304,8386.510848,11288.969216,14524.874752,8667.529216,11167.3344,14659.09248,8598.3232,6874.464256,12817.793024,9981.112635076923,2621.5225548258504,4,9.4,5.0,13.94,7.0,0.41
7113.539584,2952.790016,13331.595264,3848.27392,13830.71744,9099.542528,7199.522816,9663.676416,7855.931392,8701.083648,7927.23456,13031.702528,13929.283584,7958.69184,12471.762944,9599.053065481481,2990.1163197934247,6,4.46,11.0,13.39,8.0,11.79
8589.934592,0.0,8589.934592,5867.831296,7201.619968,12700.352512,10177.478656,7002.390528,12895.387648,9726.590976,7543.455744,12784.238592,14378.074112,2801.795072,17179.869184,9492.758528000002,4451.436623447712,6,9.51,18.0,25.07,8.0,22.39
6763.3152,9709.81376,11123.294208,11429.4784,5750.390784,17179.869184,5827.985408,11351.883776,14325.645312,2854.223872,17179.869184,11500.781568,5679.087616,13058.965504,4120.90368,10062.941892923076,4110.851693041119,4,3.05,4.0,12.06,4.0,20.66
6727.663616,3724.541952,13595.836416,8814.329856,11949.572096,11026.825216,6153.043968,9802.088448,7377.780736,13061.062656,9112.12544,12186.550272,11234.443264,5945.42592,14369.685504,9896.944246153846,3938.9682071027128,5,3.8,6.0,16.08,8.0,5.43
6718.226432,3743.41632,13423.869952,9093.251072,11842.617344,8589.934592,14015.266816,8784.969728,8344.567808,11804.868608,8589.934592,14313.0624,8961.130496,7581.20448,12094.275584,9983.451766153845,2823.365041468014,5,4.58,9.0,14.21,6.0,7.49
7072.64512,3034.578944,17179.869184,5693.76768,11486.101504,13979.615232,3200.253952,13635.682304,9701.425152,7042.236416,12570.329088,8589.934592,8589.934592,13570.670592,12199.133184,9849.395357538462,3612.5023033257917,5,5.08,13.0,12.79,5.0,7.98
6421.479424,4336.910336,13100.908544,9567.207424,8151.629824,12129.927168,14757.658624,7830.765568,11771.314176,12008.292352,5171.576832,17179.869184,11572.084736,5607.784448,14002.683904,10078.751192615386,3750.9960762680566,6,6.54,10.0,17.97,5.0,11.92
6832.521216,9342.81216,11351.883776,11217.666048,5962.203136,14147.387392,8583.643136,11628.70784,14126.415872,3053.453312,14390.657024,7497.3184,12471.762944,10328.4736,6851.395584,9837.01409476923,3103.7089832156857,4,1.53,4.0,14.72,8.0,2.81
6764.363776,3651.141632,13390.31552,9456.058368,11513.36448,4957.667328,12222.201856,10406.068224,6773.80096,12574.523392,9583.98464,9405.72672,7696.54784,12278.82496,10542.383104,9611.985502814816,2668.0110983555037,5,1.14,12.0,1.22,12.0,2.55
7025.4592,3128.950784,17179.869184,11704.205312,5475.663872,17179.869184,12117.344256,5062.524928,17179.869184,6197.08416,10982.785024,11861.491712,5318.377472,17179.869184,0.0,10108.440412160002,5182.749503195412,4,3.45,12.0,13.0,17.0,0.96
6493.831168,4192.206848,17179.869184,5811.208192,11368.660992,17179.869184,6354.37056,10825.498624,14277.410816,9172.942848,10909.384704,4620.025856,12559.843328,14516.486144,7660.896256,10287.9985664,3878.219278242295,5,6.32,25.0,12.63,5.0,8.52
6463.422464,4253.024256,17179.869184,5765.070848,11414.798336,14153.678848,3026.190336,17179.869184,5372.903424,11806.96576,14652.801024,8204.058624,11502.87872,11198.79168,5981.077504,9993.25191876923,4152.1679300383175,5,3.4,14.0,13.59,5.0,5.71
6747.58656,3684.696064,17179.869184,5196.742656,11983.126528,14650.703872,8409.57952,11299.454976,11276.386304,5903.48288,17179.869184,11582.570496,5597.298688,8740.929536,8438.939648,9837.699702153846,3864.80799475166,5,3.32,9.0,14.74,5.0,6.62
6696.206336,3787.456512,17179.869184,10942.939136,6236.930048,13876.854784,3303.0144,14159.970304,8782.872576,11416.895488,13623.099392,3556.769792,14304.673792,8753.512448,11301.552128,9830.749525333335,3526.9595330964,4,1.82,18.0,13.88,13.0,4.97
6743.392256,3693.084672,17179.869184,11215.568896,5964.300288,14589.886464,2589.98272,13625.196544,12144.607232,4611.637248,12568.231936,10697.572352,6482.296832,13547.60192,9695.133696,9816.496658962964,3840.488503825291,4,1.11,27.0,7.47,8.0,1.76
7355.76064,2468.347904,12977.176576,9388.949504,11993.612288,10416.553984,6763.3152,10171.1872,7008.681984,10081.009664,7098.85952,12956.205056,4223.664128,13377.732608,8600.420352,9335.135085714286,3336.047328449094,5,1.37,16.0,7.96,8.0,2.61
6721.37216,3737.124864,17179.869184,12125.732864,5054.13632,14466.154496,8615.100416,11278.483456,14107.541504,3072.32768,17179.869184,4649.385984,12530.4832,14487.126016,2692.743168,10382.66400768,4399.337053406636,4,4.25,24.0,19.68,7.0,4.76
6412.04224,9483.321344,12052.332544,6043.992064,11135.87712,14703.132672,8300.527616,11356.07808,14470.3488,2709.520384,17179.869184,5484.05248,11695.816704,13962.838016,8896.118784,10162.032324923077,3231.431129703883,5,4.75,22.0,15.22,5.0,6.55
6715.080704,3749.707776,17179.869184,12207.521792,4972.347392,17179.869184,5939.134464,11240.73472,14625.538048,2554.331136,17179.869184,11970.543616,5209.325568,14711.52128,8206.155776,10382.915665920002,4666.9022430624855,4,4.04,25.0,5.66,8.0,1.83
6449.790976,4280.287232,13916.700672,9021.947904,11421.089792,14363.394048,8470.396928,8818.52416,8403.288064,11484.004352,14459.86304,8279.556096,8644.460544,8311.013376,11844.714496,10176.389750153847,3750.961383477892,5,5.07,8.0,15.05,19.0,3.29
5095.030784,6989.807616,9355.395072,7824.474112,17179.869184,10999.56224,6180.306944,13939.769344,8608.80896,11811.160064,5140.119552,12039.749632,10324.279296,6855.589888,13797.163008,9549.847665777777,3213.8813452017816,5,8.25,27.0,10.44,13.0,2.36
