t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,mean_throughput,stdv_throughput,optimal_point,optimal_error,adaptive_point,adaptive_error,ar_point,ar_error
6784.28672,6721.37216,1342.17728,3030.38464,8346.66496,10171.1872,9971.95776,9458.15552,9447.66976,9101.63968,9447.66976,9542.0416,9583.98464,9458.15552,9625.92768,7258.942122666668,2992.681870188136,7,8.56,2,6.97,8.0,10.47
6983.51616,10506.73152,9447.66976,9468.64128,9384.7552,9542.0416,9531.55584,9416.21248,9122.6112,10349.44512,9384.7552,9667.87072,9279.8976,8965.3248,9500.09856,7943.662250666667,2664.972882822604,22,6.26,4,19.07,4.0,22.19
9573.49888,10276.0448,10108.27264,9542.0416,9447.66976,9489.6128,9479.12704,9342.81216,9688.84224,9814.67136,9227.4688,9772.72832,9154.06848,9269.41184,9489.6128,8369.733632,2720.0101863100263,19,8.71,2,18.58,4.0,21.18
9688.84224,10412.35968,10003.41504,9374.26944,9468.64128,9500.09856,9237.95456,9542.0416,9531.55584,9300.86912,9888.07168,8745.12384,9237.95456,8755.6096,6228.54144,9122.960725333332,1514.1923556419445,4,8.19,2,10.17,4.0,11.4
9311.35488,4299.1616,167.77216,335.54432,2432.69632,8095.00672,11072.96256,9720.29952,9405.72672,9395.24096,9500.09856,9468.64128,9091.15392,9258.92608,9395.24096,7575.2625493333335,3292.5538895835803,8,3.37,9,26.24,12.0,4.38
8105.49248,9762.24256,9804.1856,9300.86912,9447.66976,9437.184,9342.81216,9688.84224,9164.55424,8923.38176,10297.01632,9583.98464,9258.92608,9500.09856,9143.58272,9393.49333333333,537.433703240716,4,1.6,3,4.15,4.0,4.38
7088.37376,8881.43872,10076.81536,9479.12704,8912.896,9940.50048,9615.44192,9489.6128,8357.15072,3428.84352,6480.19968,10286.53056,8808.0384,9856.6144,9542.0416,6197.0841599999985,3335.3530707995315,30,42.22,4,57.78,5.0,56.64
5735.71072,8095.00672,9667.87072,9468.64128,9374.26944,9342.81216,8808.0384,807.40352,503.31648,0.0,0.0,3523.21536,5033.1648,6039.79776,10726.93248,7611.613184000001,3251.477725553664,4,8.28,4,25.71,5.0,28.36
9258.92608,10265.55904,9510.58432,9657.38496,9468.64128,9405.72672,9552.52736,9321.84064,9552.52736,8891.92448,7035.94496,1331.69152,2013.26592,1373.63456,671.08864,7561.980586666667,3390.091326342643,30,23.93,3,30.76,4.0,30.36
8514.43712,7172.25984,10118.7584,9552.52736,9321.84064,9258.92608,8902.41024,6899.63008,2275.40992,52.4288,0.0,1541.40672,3261.07136,7119.83104,9143.58272,7811.891199999999,3001.4878232362294,16,5.6,4,25.91,5.0,13.75
